"filename", "language", "JSON", "JavaScript", "Markdown", "JSON with Comments", "JavaScript JSX", "XML", "CSS", "comment", "blank", "total"
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/Microsoft worked with Upwork to collaborate on an integrated solution that helps enterprises work with freelancers at scale powered by Microsoft 365 and Upwork Enterprise.-1.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/accessibility-availability-custom-svgrepo-com.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 7, 15
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/airplane.svg", "XML", 0, 0, 0, 0, 0, 21, 0, 0, 0, 21
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/arrow-left.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/bell.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/box-arrow-right.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/cake.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/camera.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/check-gray.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/check.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/checkedGreen.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 10
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/chevron-left.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/chevron-right.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/double-arrow-left-icon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/double-arrow-right-icon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/edit_icon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/envelope.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/exclamation.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/exclamationWhite.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/external_link.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/eye-fill.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/eye-slash.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 5
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/facebook.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/filter-svg.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 13
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/findWorker.svg", "XML", 0, 0, 0, 0, 0, 32, 0, 0, 0, 32
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/form.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/gear.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/hero_svg.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/hirer.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/hiring.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/images.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/interview.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/job.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/jobComplete.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/job_application.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 8
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/job_done.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/job_hunt.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/location.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/locationWhite.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/long-arrow-left.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/man.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/map.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/new_post.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/payment.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/pen.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/person.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/pitch-hirer.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/plus.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/plusBlack.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/price-tag.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/redlocation.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 1, 1, 13
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/shield.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/spinner.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 12
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-1.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-10.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-11.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-12.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-13.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-14.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-16.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-17.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-18.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-19.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-2.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-20.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-21.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-22.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-23.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-24.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-25.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-26.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-27.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-28.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-29.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-3.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-30.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-31.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-32.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-33.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-34.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-5.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-6.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-7.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-8.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/svgexport-9.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/telephone.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/three-dots.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 3
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/thumbnails-svgrepo-com.svg", "XML", 0, 0, 0, 0, 0, 20, 0, 0, 0, 20
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/trash.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 4
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/uploadIcon.svg", "XML", 0, 0, 0, 0, 0, 17, 0, 0, 0, 17
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/vsuc_Skills_11.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/welcome.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/woman.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/src/svg-images/worker.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"/home/lukachikvaidze/projects/sheuketee/tailwind.config.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 1, 0, 27
"Total", "-", 17596, 2801, 20, 11, 9894, 318, 148, 4682, 1332, 36802
